,Angles,Times,RSSI,POS
196,-0.03611026038608944,1764581603.3359585,"(1.1797475814819336, 6.290374755859375, 5.698757171630859, 0.6726866364479065)",-19.9
197,-0.03611026038608944,1764581603.5587642,"(1.2232933044433594, 6.699169158935547, 6.1462602615356445, 0.6604277491569519)",-20.3
198,-0.03611026038608944,1764581603.768597,"(1.523789644241333, 7.518280029296875, 6.91793155670166, 0.7754117250442505)",-20.9
199,0.036110260386089665,1764581603.9942877,"(1.209887981414795, 5.34747838973999, 6.614896774291992, 0.8239992260932922)",-21.4
200,0.10833078115826877,1764581604.2080498,"(1.4541164636611938, 8.559633255004883, 12.167797088623047, 1.234428882598877)",-21.4
201,-0.03611026038608944,1764581604.4243226,"(1.2870166301727295, 6.908666610717773, 6.610915660858154, 0.6679607629776001)",-21.3
202,0.036110260386089665,1764581604.6385503,"(1.4050945043563843, 4.536752700805664, 5.842189788818359, 0.5565411448478699)",-20.9
203,0.036110260386089665,1764581604.8564012,"(1.5372028350830078, 6.4458208084106445, 8.704397201538086, 0.7900674939155579)",-20.3
204,0.036110260386089665,1764581605.0764713,"(1.3517224788665771, 5.528876304626465, 6.733180046081543, 0.5901881456375122)",-20.3
205,0.10833078115826877,1764581605.288764,"(2.058422088623047, 8.229757308959961, 12.516561508178711, 0.8105629682540894)",-19.9
206,0.10833078115826877,1764581605.508921,"(1.6812326908111572, 6.662656784057617, 10.303153038024902, 0.9391891360282898)",-19.3
207,-0.03611026038608944,1764581605.7331715,"(1.539167881011963, 7.095363616943359, 6.407975673675537, 0.6964510679244995)",-18.8
208,-0.10833078115826866,1764581605.942045,"(1.2547857761383057, 8.226019859313965, 4.3740363121032715, 0.5691298246383667)",-18.3
209,-0.18055130193044788,1764581606.1612623,"(0.998978316783905, 6.937223434448242, 3.242281436920166, 0.44177955389022827)",-18.3
210,-0.18055130193044788,1764581606.3746822,"(1.2087849378585815, 8.689950942993164, 4.2452802658081055, 0.4954299330711365)",-18.9
211,-0.10833078115826866,1764581606.597377,"(1.2500429153442383, 8.906036376953125, 4.480042457580566, 0.4744340777397156)",-19.9
212,-0.10833078115826866,1764581606.8106039,"(1.051612377166748, 6.700534343719482, 4.144321441650391, 0.5434137582778931)",-21.4
